Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall,Response
19107,49,2,4,9,10,5,16,1,0,3,0,0,0,0,0,40,2470,30,14,0,0
75484,50,378,97,259,197,194,34,7,3,6,0,0,0,0,0,44,2855,1125,1091,0,0
70379,84,553,25,142,65,67,8,6,3,13,0,0,0,0,0,44,2642,852,844,0,0
79419,96,751,127,687,20,15,31,4,6,4,0,0,0,0,0,50,2166,1600,1569,0,0
64014,56,406,0,30,0,0,8,8,2,5,0,0,0,1,0,74,2178,436,428,1,0
76998,85,1449,89,161,69,35,107,11,8,8,0,0,1,0,0,65,2693,1803,1696,1,0
49854,63,123,17,171,39,0,30,6,2,5,0,0,0,0,0,48,2390,350,320,0,0
60585,17,267,42,309,55,42,21,7,4,9,0,0,0,0,0,49,2529,715,694,0,1
42873,11,209,0,40,3,2,15,6,1,4,0,0,0,0,0,70,2683,254,239,0,0
87679,62,1259,172,815,97,148,33,7,11,10,1,0,1,1,0,32,2496,2491,2458,3,1
57867,48,344,35,178,15,23,17,7,2,9,0,0,0,0,0,42,2430,595,578,0,0
35765,86,22,3,30,0,5,15,2,0,4,0,0,0,0,0,30,2359,60,45,0,0
65492,73,247,161,295,210,85,47,4,7,13,0,0,0,0,0,61,2313,998,951,0,0
32952,36,38,0,12,3,1,1,2,0,3,0,0,0,0,0,43,2369,54,53,0,0
53374,34,896,10,101,13,10,34,4,2,9,1,0,0,0,0,51,2841,1030,996,1,1
71706,16,931,56,253,91,98,14,9,5,7,0,0,0,0,0,61,2752,1429,1415,0,0
68487,48,758,12,385,33,89,89,9,7,13,0,0,0,0,0,32,2691,1277,1188,0,0
53253,61,216,9,57,20,9,125,4,3,5,0,0,0,0,0,45,2662,311,186,0,0
31163,54,2,3,10,11,2,10,1,0,3,0,0,0,0,0,47,2295,28,18,0,0
42014,56,244,15,108,4,15,50,7,1,6,0,0,0,0,0,43,2840,386,336,0,1
54108,74,539,6,91,8,6,97,8,2,9,0,0,0,0,0,47,2760,650,553,0,0
49667,35,1181,26,120,17,13,39,5,10,5,1,0,0,0,0,65,2837,1357,1318,1,1
63206,65,750,8,125,11,8,26,4,3,6,0,0,1,0,0,46,2260,902,876,1,0
57136,48,306,5,109,21,109,92,5,2,10,0,0,0,0,0,48,2514,550,458,0,0
46772,88,350,104,189,197,151,57,11,8,5,1,0,0,0,0,45,2758,991,934,1,0
78931,19,331,197,170,58,152,35,2,8,13,0,0,0,0,0,49,2406,908,873,0,0
53977,21,620,16,165,0,24,82,5,5,12,0,0,0,0,0,62,2545,825,743,0,0
84219,27,434,137,400,45,137,45,3,4,10,0,0,0,0,0,32,2306,1153,1108,0,0
46098,86,57,0,27,0,0,36,3,2,2,0,0,0,0,0,45,2839,84,48,0,0
73538,92,811,76,428,99,137,107,10,4,9,0,0,0,0,0,55,2740,1551,1444,0,0
79529,1,423,42,706,73,197,197,4,8,9,0,0,0,0,0,34,2222,1441,1244,0,0
20981,14,2,12,10,6,13,30,3,1,2,0,0,0,0,0,43,2584,43,13,0,1
51766,74,60,51,87,6,20,51,4,2,4,0,0,0,0,0,40,2269,224,173,0,0
55759,84,675,0,85,10,7,77,10,3,8,0,0,0,0,0,58,2737,777,700,0,0
33039,4,30,8,12,8,8,12,2,0,4,0,0,0,0,0,42,2452,66,54,0,0
37787,50,40,1,40,4,3,18,3,0,3,0,0,0,0,0,48,2441,88,70,0,0
27242,2,3,17,26,20,1,39,2,0,3,0,0,0,0,0,50,2754,67,28,0,1
87188,73,910,111,724,49,74,55,10,2,6,0,0,0,0,0,37,2550,1868,1813,0,1
69930,21,252,98,827,219,70,196,4,5,12,0,0,0,0,0,49,2558,1466,1270,0,0
37697,82,34,6,21,11,4,8,2,1,3,0,0,0,0,0,44,2301,76,68,0,0
37401,14,19,3,19,3,1,3,2,0,3,0,0,0,0,0,47,2213,45,42,0,0
3502,56,2,1,1,0,0,1,0,0,0,0,0,0,0,0,47,2601,4,3,0,0
58597,20,490,0,184,10,28,21,7,4,9,0,0,0,0,0,44,2745,712,691,0,0
82032,54,332,194,377,149,125,57,4,6,7,0,0,0,0,0,72,2244,1177,1120,0,0
28087,77,53,8,17,13,0,21,2,2,2,0,0,0,0,0,62,2724,91,70,0,0
74004,5,784,48,560,42,176,48,4,6,4,0,0,1,1,0,33,2284,1610,1562,2,1
19740,65,7,11,3,10,4,20,1,1,3,0,0,0,0,0,60,2621,35,15,0,0
57036,33,1171,43,219,19,14,47,6,3,13,1,0,0,0,0,45,2724,1466,1419,1,0
53083,65,215,7,33,3,0,13,5,1,5,0,1,0,0,0,62,2569,258,245,1,0
69283,41,674,62,134,0,26,8,7,3,13,0,0,0,0,0,45,2174,896,888,0,0
46098,86,57,0,27,0,0,36,3,2,2,0,0,0,0,0,45,2839,84,48,0,1
23331,92,5,36,7,0,10,45,3,0,3,0,0,0,0,0,32,2822,58,13,0,0
23331,97,104,20,101,24,15,5,5,1,5,0,0,0,0,0,32,2791,264,259,0,0
9255,91,9,0,7,2,0,4,1,1,2,0,0,0,0,0,31,2350,18,14,0,0
67786,0,431,82,441,80,20,102,3,6,6,0,0,0,0,0,61,2363,1054,952,0,1
71969,59,1000,0,76,0,0,10,3,4,9,0,1,0,0,0,49,2780,1076,1066,1,0
59235,4,448,40,469,80,0,91,11,2,12,0,0,0,0,0,53,2692,1037,946,0,0
31928,5,33,4,24,4,2,5,3,0,4,0,0,0,0,0,31,2252,67,62,0,0
74881,48,505,72,270,36,27,54,9,2,12,0,0,0,0,0,59,2637,910,856,0,0
65819,99,267,38,701,149,165,63,5,4,10,0,0,0,0,0,42,2736,1320,1257,0,0
51411,81,14,0,3,0,0,1,0,0,3,0,0,0,0,0,67,2558,17,16,0,0
51983,95,631,0,115,10,7,30,9,2,10,0,0,0,0,0,56,2826,763,733,0,0
42386,43,65,4,16,0,4,11,3,0,3,0,0,0,0,0,34,2691,89,78,0,0
30390,5,10,12,12,25,1,20,2,0,3,0,0,0,0,0,33,2459,60,40,0,0
30983,50,51,4,50,12,1,49,4,0,3,0,0,0,0,0,57,2756,118,69,0,1
66033,76,293,35,179,46,59,65,8,3,7,0,0,0,0,0,63,2684,612,547,0,0
37284,46,11,1,2,2,1,6,0,0,3,0,0,0,0,0,45,2616,17,11,0,0
57530,68,50,1,27,6,7,1,1,1,4,0,0,0,0,0,69,2419,91,90,0,0
76800,33,173,26,255,35,71,81,4,4,7,0,0,0,0,0,55,2272,560,479,0,0
63943,50,423,184,368,13,97,21,6,4,6,0,0,0,0,0,64,2824,1085,1064,0,0
76081,85,292,30,415,63,33,200,4,5,4,0,0,0,1,0,58,2196,833,633,1,0
67445,63,757,80,217,29,80,11,9,6,12,0,0,0,0,0,46,2845,1163,1152,0,0
37054,89,12,1,6,0,1,5,1,0,3,0,0,0,0,0,53,2446,20,15,0,0
47175,81,167,2,44,6,2,19,4,2,4,1,0,0,0,0,58,2768,221,202,1,1
31859,77,3,1,3,8,0,5,1,0,2,0,0,0,0,0,44,2539,15,10,0,0
27215,50,30,5,22,8,9,28,2,1,4,0,0,0,0,0,59,2681,74,46,0,0
70179,10,532,88,168,69,44,133,7,3,13,0,0,0,0,0,44,2502,901,768,0,0
39922,30,29,12,59,19,1,36,3,0,4,0,0,0,0,0,37,2659,120,84,0,0
49681,66,411,0,26,0,0,21,7,1,7,0,0,0,0,0,44,2396,437,416,0,0
24645,16,5,3,4,4,1,0,1,0,2,0,0,0,0,0,32,2764,17,17,0,0
79865,12,71,99,278,185,121,38,5,10,5,0,0,0,0,0,66,2170,754,716,0,0
44322,30,46,0,40,3,0,3,3,0,3,0,0,0,0,0,35,2172,89,86,0,0
47958,8,268,11,88,15,3,22,6,3,5,0,0,0,0,0,68,2685,385,363,0,0
63972,93,928,63,254,0,12,12,5,4,10,0,1,0,0,0,56,2733,1257,1245,1,0
75315,14,459,15,171,142,23,31,5,4,12,0,0,0,0,0,66,2234,810,779,0,0
55517,53,483,0,108,0,6,36,11,1,6,0,0,0,0,0,70,2799,597,561,0,1
75283,26,733,9,180,12,19,66,6,3,5,0,0,0,0,0,63,2618,953,887,0,0
82800,23,1006,22,115,59,68,45,7,6,12,0,0,1,1,0,74,2741,1270,1225,2,1
38998,92,34,1,14,0,0,5,2,0,3,0,0,0,0,0,66,2762,49,44,0,0
90638,29,1156,120,915,94,144,96,3,4,10,0,0,1,0,0,29,2295,2429,2333,1,1
27161,41,7,4,23,7,0,11,1,0,3,0,0,0,0,0,34,2403,41,30,0,0
42014,56,244,15,108,4,15,50,7,1,6,0,0,0,0,0,43,2840,386,336,0,1
38201,19,233,0,23,0,0,12,5,1,5,0,0,0,0,0,60,2616,256,244,0,0
45203,4,35,3,67,10,8,24,3,1,3,0,0,0,0,0,38,2257,123,99,0,1
81574,89,1252,0,465,46,35,0,4,5,8,0,1,1,0,0,73,2221,1798,1798,2,0
34935,71,34,4,66,3,10,20,2,1,4,0,0,0,0,0,28,2532,117,97,0,0
60482,81,255,43,134,37,14,24,7,2,7,0,0,0,0,0,44,2681,483,459,0,0
34633,31,8,1,5,0,0,1,1,0,2,0,0,0,0,0,64,2316,14,13,0,0
78093,53,368,32,639,13,43,10,4,7,5,0,0,0,0,0,73,2359,1095,1085,0,0
82460,78,255,47,573,52,32,15,5,3,6,0,0,0,0,0,70,2368,959,944,0,0
45903,80,33,8,10,2,10,3,2,1,3,0,0,0,0,0,54,2226,63,60,0,0
81361,18,163,23,424,27,65,76,3,10,13,0,0,0,0,0,33,2283,702,626,0,1
35860,37,15,0,8,4,2,20,1,1,2,1,0,0,0,0,47,2200,29,9,1,1
40442,52,45,12,52,25,22,13,3,1,4,0,0,0,0,0,68,2838,156,143,0,1
61482,39,48,58,68,16,66,43,3,2,6,0,0,0,0,0,55,2161,256,213,0,0
34968,11,158,6,45,8,2,2,3,2,5,0,0,0,0,0,40,2604,219,217,0,0
75794,33,754,160,625,63,32,48,7,5,12,0,0,0,1,0,33,2346,1634,1586,1,0
31497,22,108,1,28,13,1,4,3,1,4,0,0,0,0,0,58,2729,151,147,0,0
74268,83,199,66,315,97,174,41,4,3,5,0,0,0,0,0,65,2659,851,810,0,0
13724,43,2,7,5,2,15,27,2,0,2,1,0,0,0,0,32,2826,31,4,1,0
45143,74,202,5,74,11,5,14,6,1,5,0,0,0,0,0,55,2466,297,283,0,0
52569,54,85,0,3,0,0,7,2,0,4,0,0,0,0,0,53,2244,88,81,0,0
48432,3,322,3,50,4,3,42,7,1,6,0,0,0,0,0,47,2778,382,340,0,1
17144,96,18,2,19,0,2,6,3,0,4,0,0,0,0,0,60,2293,41,35,0,0
36108,68,141,8,129,3,11,47,7,1,4,1,0,0,0,0,36,2416,292,245,1,0
76445,2,739,107,309,140,80,35,2,5,13,0,0,0,0,0,49,2798,1375,1340,0,0
36663,40,18,0,6,3,3,5,1,1,3,0,0,0,0,0,45,2224,30,25,0,0
53843,64,378,0,88,19,4,73,8,5,3,0,0,0,0,0,55,2526,489,416,0,0
90226,26,1083,108,649,253,151,108,4,7,12,0,0,0,1,0,64,2800,2244,2136,1,0
70638,69,1016,12,215,16,12,63,4,5,10,0,1,0,0,0,65,2552,1271,1208,1,0
44512,57,23,1,6,0,0,2,1,0,3,0,0,0,0,0,60,2462,30,28,0,0
27116,78,12,1,21,2,2,3,2,0,3,0,0,0,0,0,59,2278,38,35,0,0
54072,71,35,0,4,0,0,0,2,0,2,0,0,0,0,0,57,2496,39,39,0,0
71855,59,548,31,422,0,112,28,5,5,11,0,0,0,0,0,43,2688,1113,1085,0,0
51250,28,342,32,230,34,32,40,10,5,4,1,0,0,0,0,30,2615,670,630,1,0
60432,61,365,3,15,4,3,11,7,2,5,0,0,0,0,0,47,2271,390,379,0,0
65526,22,397,19,69,12,0,9,4,4,8,0,0,0,0,0,56,2238,497,488,0,0
68655,95,456,19,832,75,118,38,4,5,11,0,0,0,0,0,32,2847,1500,1462,0,0
12393,38,5,6,15,11,7,13,2,0,3,0,0,0,0,0,42,2731,44,31,0,0
64509,19,836,185,575,24,25,77,6,3,9,1,0,0,0,0,30,2475,1645,1568,1,1
33955,92,100,2,128,23,7,10,5,1,5,0,0,0,0,0,45,2483,260,250,0,0
31353,24,10,0,10,3,1,7,1,1,2,0,0,0,0,0,43,2341,24,17,0,1
55434,21,238,115,215,169,69,76,5,3,13,0,0,0,0,0,36,2426,806,730,0,0
28359,35,6,0,5,2,1,2,1,0,2,0,0,0,0,0,37,2404,14,12,0,0
57100,9,158,11,99,15,11,17,3,2,7,0,0,0,0,0,33,2201,294,277,0,0
69139,23,86,12,75,33,15,6,4,1,5,0,0,0,0,0,55,2312,221,215,0,0
52973,92,856,0,76,12,9,199,9,6,9,0,0,0,0,0,64,2757,953,754,0,0
51717,55,98,1,17,0,1,5,3,0,4,0,1,0,0,0,55,2472,117,112,1,0
18793,14,4,16,20,0,17,20,2,0,4,0,0,0,0,0,49,2692,57,37,0,0
66664,78,398,96,447,220,96,32,5,7,6,0,0,0,0,0,38,2801,1257,1225,0,0
50664,64,313,8,104,6,4,126,8,1,6,0,0,0,0,0,61,2688,435,309,0,0
54414,49,109,18,16,24,26,18,3,1,5,0,0,0,0,0,57,2681,193,175,0,0
54549,8,216,2,6,0,0,9,5,1,4,0,0,0,0,0,68,2277,224,215,0,0
47111,35,595,71,153,120,112,41,3,2,10,0,0,0,0,0,49,2818,1051,1010,0,0
41003,11,123,133,142,71,44,88,6,2,8,0,0,0,0,0,57,2628,513,425,0,0
19444,8,16,0,23,3,2,10,4,1,2,0,0,0,0,0,38,2286,44,34,0,1
36301,53,11,12,35,3,5,12,3,0,3,0,0,0,0,0,44,2406,66,54,0,0
73059,36,410,112,420,0,82,71,9,3,13,0,0,0,0,0,73,2461,1024,953,0,0
42731,64,159,2,51,6,2,24,4,1,5,0,0,0,0,0,51,2410,220,196,0,0
52854,43,105,0,10,0,1,0,2,1,4,0,0,0,0,0,61,2256,116,116,0,0
22775,40,5,1,8,0,0,1,1,0,2,0,0,0,0,0,42,2534,14,13,0,0
46681,52,269,15,69,15,19,38,4,6,4,0,0,0,0,0,72,2423,387,349,0,0
59821,11,629,0,70,0,0,35,11,2,7,0,0,0,0,0,65,2602,699,664,0,0
50002,21,443,5,71,21,16,82,8,2,7,0,0,0,0,0,66,2536,556,474,0,0
69755,23,217,77,373,111,23,93,3,6,12,0,0,0,0,0,75,2429,801,708,0,0
44078,17,24,1,10,2,0,4,2,0,3,0,0,0,0,0,51,2169,37,33,0,0
30560,6,9,1,5,4,5,7,1,0,3,0,0,0,0,0,44,2526,24,17,0,0
35924,56,8,0,14,2,3,7,1,0,3,0,0,0,0,0,51,2257,27,20,0,0
64140,71,1459,0,61,0,15,215,2,5,6,1,0,1,0,1,56,2438,1535,1320,3,1
56386,51,230,48,214,13,32,75,9,1,7,0,0,0,0,0,39,2769,537,462,0,0
24594,94,1,3,6,10,0,9,1,0,3,0,0,0,0,0,41,2360,20,11,0,0
75774,27,340,21,134,258,14,56,7,5,8,0,0,0,0,0,39,2217,767,711,0,0
39228,1,7,1,6,0,3,3,0,0,3,0,0,0,0,0,60,2574,17,14,0,0
58494,56,298,7,68,4,0,19,6,2,6,0,0,0,0,0,46,2358,377,358,0,0
58684,71,479,35,179,28,7,85,5,3,12,0,1,0,0,0,39,2172,728,643,1,0
57136,18,267,140,599,34,12,127,7,5,7,0,0,0,0,0,53,2566,1052,925,0,1
56551,48,67,4,32,17,2,16,2,1,4,0,0,0,0,0,70,2212,122,106,0,0
22448,86,3,1,8,23,2,18,2,1,3,0,0,0,0,0,38,2282,37,19,0,0
82014,48,980,37,265,35,163,31,3,6,12,0,0,0,0,0,59,2837,1480,1449,0,1
34213,2,50,4,28,6,3,26,3,1,2,0,0,0,0,0,57,2819,91,65,0,1
25358,57,19,0,5,0,0,8,1,0,3,0,0,0,0,0,73,2501,24,16,0,0
35544,77,30,5,23,4,1,4,2,0,3,0,0,0,0,0,42,2272,63,59,0,0
36634,0,213,9,76,4,3,30,5,2,5,0,0,0,0,0,66,2556,305,275,0,0
62670,57,539,30,92,80,46,38,5,3,13,0,0,0,0,0,66,2306,787,749,0,0
50334,24,284,16,160,84,16,134,7,4,6,0,0,0,0,0,48,2499,560,426,0,0
72066,55,1003,34,536,134,51,34,4,6,6,0,0,1,1,0,39,2165,1758,1724,2,1
50729,62,239,13,143,45,4,52,6,2,7,0,0,0,0,0,62,2582,444,392,0,0
34916,89,51,23,82,33,0,42,5,1,3,0,0,0,0,0,52,2569,189,147,0,0
64892,77,527,24,230,32,24,65,6,4,12,0,0,0,0,0,44,2190,837,772,0,0
43602,45,19,5,12,10,3,19,3,1,2,0,0,0,0,0,54,2329,49,30,0,0
33996,46,40,2,15,8,0,6,1,1,3,0,0,0,0,0,31,2450,65,59,0,0
41473,80,21,8,20,15,3,9,2,0,3,0,0,0,0,0,35,2534,67,58,0,0
63246,60,593,30,91,29,22,7,6,3,12,0,0,0,0,0,53,2472,765,758,0,0
36732,71,21,5,3,10,1,7,1,1,4,0,0,0,0,0,61,2341,40,33,0,0
69084,43,1181,107,199,39,30,30,7,3,13,0,0,0,0,0,50,2381,1556,1526,0,0
77766,97,1004,59,265,115,59,27,11,10,11,1,0,0,0,0,53,2651,1502,1475,1,1
37929,49,202,2,46,3,2,10,4,2,5,0,1,0,1,0,35,2493,255,245,2,1
86610,66,446,107,768,33,196,53,5,6,6,0,0,0,0,0,69,2456,1550,1497,0,0
80141,20,1184,102,673,52,40,40,7,4,10,0,0,1,0,0,34,2693,2051,2011,1,1
72635,54,390,22,323,104,35,107,6,8,6,0,0,0,1,0,65,2550,874,767,1,0
69016,61,726,53,363,123,107,161,8,9,13,0,0,0,0,0,50,2743,1372,1211,0,0
20193,18,8,8,22,24,11,9,1,1,4,0,0,0,0,0,29,2737,73,64,0,0
27573,45,50,15,110,39,15,15,5,1,4,0,0,0,0,0,45,2620,229,214,0,0
15862,26,1,1,4,11,9,10,1,0,3,0,0,0,0,0,41,2526,26,16,0,0
49544,0,308,0,73,0,0,23,5,1,8,0,0,0,0,0,44,2661,381,358,0,0
33228,28,22,2,31,7,4,5,2,0,3,0,0,0,0,0,40,2316,66,61,0,0
70440,49,690,117,499,76,102,88,5,10,7,0,0,0,1,0,42,2423,1484,1396,1,0
38232,84,43,5,28,7,6,33,3,1,3,0,0,0,0,0,49,2322,89,56,0,0
22554,38,27,0,10,0,0,4,2,0,4,0,0,0,0,0,65,2762,37,33,0,0
23536,53,6,0,3,0,0,1,0,0,3,0,0,0,0,0,37,2184,9,8,0,0
49413,88,205,7,41,3,2,46,4,2,5,0,0,0,0,0,68,2406,258,212,0,0
42231,99,24,0,8,0,1,4,1,0,3,0,0,0,0,0,51,2255,33,29,0,0
78789,12,667,50,850,21,83,83,4,6,5,0,0,0,0,0,40,2849,1671,1588,0,1
56534,35,691,7,61,10,0,46,10,4,7,0,1,0,0,1,52,2500,769,723,2,1
58350,5,493,26,206,116,80,80,8,3,12,0,0,0,0,0,49,2700,921,841,0,0
81217,77,493,70,324,146,40,84,3,7,11,0,0,0,0,0,31,2504,1073,989,0,0
49090,45,494,5,82,7,0,100,7,2,9,0,0,0,0,0,69,2504,588,488,0,0
61787,71,621,73,414,78,48,85,8,4,6,0,0,0,0,0,33,2517,1234,1149,0,0
18169,40,9,0,5,0,0,7,1,0,2,0,0,0,0,0,35,2654,14,7,0,0
24336,82,1,6,2,8,2,12,1,0,2,0,0,0,0,0,39,2830,19,7,0,0
18222,70,12,4,19,12,6,14,2,0,3,0,0,0,0,0,30,2704,53,39,0,0
62335,87,243,131,217,85,6,26,3,3,13,0,0,0,0,0,68,2561,682,656,0,0
42033,95,11,1,4,2,0,7,1,0,2,0,0,0,0,0,49,2807,18,11,0,0
86580,72,532,21,127,26,20,20,4,2,5,0,0,1,0,0,37,2646,726,706,1,0
41437,5,29,0,2,0,0,1,1,0,3,0,0,0,0,0,63,2804,31,30,0,0
73705,86,612,91,520,258,107,107,9,6,8,0,0,0,0,0,69,2275,1588,1481,0,0
61064,80,387,126,342,0,45,180,8,4,11,0,0,0,0,0,44,2826,900,720,0,0
38452,62,56,0,14,0,0,2,3,0,3,0,0,0,0,0,65,2250,70,68,0,0
18358,49,6,8,19,16,4,4,3,0,4,0,0,0,0,0,31,2380,53,49,0,0
55012,85,582,0,65,0,0,13,8,2,9,0,0,0,0,0,47,2259,647,634,0,0
9722,7,6,17,16,6,16,42,3,1,3,0,0,0,0,0,47,2794,61,19,0,1
38175,6,70,6,69,2,3,3,3,1,4,0,0,0,0,0,36,2438,150,147,0,0
58656,25,962,12,194,16,24,12,7,8,13,0,0,1,0,0,64,2806,1208,1196,1,0
52117,55,112,10,107,30,0,20,5,2,4,0,0,0,0,0,55,2841,259,239,0,0
64813,81,293,0,124,179,97,52,7,2,10,0,0,0,0,0,42,2337,693,641,0,0
54222,98,199,12,31,3,12,7,3,3,5,0,0,0,0,0,47,2279,257,250,0,0
83512,31,1060,61,835,80,20,101,4,7,10,1,0,1,1,1,34,2171,2056,1955,4,1
77520,30,940,44,396,0,88,58,8,7,7,1,0,1,1,0,61,2464,1468,1410,3,1
41154,98,44,2,11,2,3,7,1,0,4,0,0,0,0,0,42,2605,62,55,0,0
80398,92,342,51,936,207,35,26,5,8,12,0,0,1,0,0,54,2755,1571,1545,1,0
18746,41,2,10,11,12,9,20,3,0,3,0,0,0,0,0,28,2190,44,24,0,0
35196,68,75,12,141,43,39,187,6,1,5,0,0,0,0,0,36,2752,310,123,0,0
60230,78,520,20,367,39,81,40,6,3,6,0,0,0,0,0,64,2564,1027,987,0,0
22108,46,5,3,9,6,2,6,2,0,3,0,0,0,0,0,43,2211,25,19,0,0
44392,71,87,5,71,7,12,29,4,1,4,0,0,0,0,0,46,2456,182,153,0,0
55424,6,462,61,184,10,53,107,7,5,9,1,0,0,0,0,44,2740,770,663,1,1
17688,82,2,2,1,3,1,2,1,0,2,0,0,0,0,0,41,2691,9,7,0,0
92491,71,979,44,935,29,25,22,7,5,12,0,1,1,1,0,37,2583,2012,1990,3,1
90273,32,704,129,853,120,74,111,5,6,7,0,1,1,1,0,29,2356,1880,1769,3,1
82571,28,861,31,558,62,95,79,6,5,13,0,0,1,0,0,58,2247,1607,1528,1,0
38513,20,172,3,115,16,0,18,6,1,5,0,0,0,0,0,38,2311,306,288,0,1
16653,10,5,7,31,15,4,7,2,1,3,0,0,0,0,0,41,2231,62,55,0,1
42586,7,194,2,56,0,0,0,4,1,6,0,0,0,0,0,65,2767,252,252,0,1
23529,67,9,7,13,3,2,20,1,1,2,0,0,0,0,0,55,2697,34,14,0,0
74881,48,505,72,270,36,27,54,9,2,12,0,0,0,0,0,59,2637,910,856,0,0
71107,61,533,10,217,198,174,195,7,6,13,0,0,0,0,0,69,2656,1132,937,0,0
46910,36,48,0,14,0,0,6,2,0,3,0,0,0,0,0,56,2257,62,56,0,0
18690,77,6,1,7,23,4,19,1,1,2,0,0,0,0,0,61,2707,41,22,0,0
37244,90,18,2,10,0,0,25,1,1,2,1,0,0,0,0,65,2587,30,5,1,0
82427,35,482,147,509,104,107,107,3,5,12,0,0,1,0,0,54,2268,1349,1242,1,0
75342,38,204,97,97,21,118,26,5,2,10,0,0,0,0,0,62,2578,537,511,0,0
70044,46,1073,0,250,153,14,14,7,10,5,0,0,0,0,0,66,2655,1490,1476,0,0
79146,33,245,16,223,21,43,16,8,1,8,0,0,0,0,0,53,2225,548,532,0,0
77437,70,560,21,442,29,44,29,4,5,13,0,0,1,0,0,57,2374,1096,1067,1,0
54984,51,173,13,131,32,3,6,6,1,6,0,0,0,1,0,61,2195,352,346,1,0
42403,18,22,1,11,0,5,3,1,0,3,0,0,0,0,0,49,2359,39,36,0,0
55761,97,136,1,12,0,3,32,4,1,3,0,1,0,0,0,56,2225,152,120,1,0
37292,32,275,0,86,10,23,66,6,3,5,0,0,0,0,0,37,2596,394,328,0,0
45576,9,56,19,29,2,14,25,3,1,3,0,0,0,0,0,75,2191,120,95,0,1
70321,6,303,23,751,82,26,191,6,5,13,0,0,0,0,0,73,2688,1185,994,0,1
58086,80,708,7,62,0,0,15,11,3,7,0,0,0,0,0,51,2684,777,762,0,0
81795,74,324,132,693,27,118,88,4,11,7,0,0,0,0,0,68,2770,1294,1206,0,0
28389,49,1,5,3,7,4,8,1,0,2,0,0,0,0,0,73,2745,20,12,0,0
66835,21,620,26,195,34,17,141,6,4,13,0,0,0,0,0,74,2433,892,751,0,0
69901,95,312,21,206,102,92,149,7,3,10,0,0,0,0,0,51,2555,733,584,0,0
80360,56,1493,86,454,112,43,43,4,4,5,0,1,1,1,0,71,2642,2188,2145,3,0
63342,48,918,21,118,13,10,21,8,3,5,0,1,0,0,0,59,2780,1080,1059,1,1
44989,26,98,0,106,49,10,106,5,1,5,0,0,0,0,0,46,2814,263,157,0,0
31859,3,3,4,7,15,8,11,1,0,3,0,0,0,0,0,40,2281,37,26,0,0
51569,39,380,0,47,6,0,34,7,1,7,0,1,0,0,0,71,2661,433,399,1,1
30372,33,15,0,12,7,3,7,2,0,3,0,0,0,0,0,49,2710,37,30,0,0
16014,42,3,9,4,7,8,7,1,1,4,0,0,0,0,0,41,2628,31,24,0,0
41120,80,24,2,23,0,8,24,2,1,3,0,0,0,0,0,52,2394,57,33,0,0
39763,9,80,1,60,4,6,16,5,1,2,0,0,0,0,0,49,2488,151,135,0,1
38725,52,31,0,6,2,1,5,1,0,4,0,0,0,0,0,65,2209,40,35,0,0
77981,78,138,120,204,16,126,60,7,4,7,0,0,0,0,0,48,2558,604,544,0,0
62905,68,166,75,96,119,107,59,7,2,8,0,0,0,0,0,56,2451,563,504,0,0
13533,45,12,3,8,8,0,17,2,0,3,0,0,0,0,0,41,2635,31,14,0,0
59481,47,178,3,85,71,66,58,3,3,8,0,0,0,0,0,45,2408,403,345,0,0
72117,34,707,20,171,65,60,50,9,7,9,0,0,0,0,0,43,2472,1023,973,0,0
21955,81,5,1,7,17,14,11,2,1,3,0,0,0,0,0,34,2454,44,33,0,0
67131,72,465,71,250,93,35,62,9,2,12,0,0,0,0,0,64,2619,914,852,0,0
36802,23,16,1,2,0,0,1,1,0,3,0,0,0,0,0,40,2172,19,18,0,0
71853,29,358,108,413,141,97,32,2,8,6,0,0,0,0,0,38,2576,1117,1085,0,0
28249,80,1,9,7,2,14,10,2,0,3,0,0,0,0,0,59,2173,33,23,0,0
47808,30,123,1,26,2,0,72,3,2,3,1,0,0,0,0,45,2411,152,80,1,0
25509,15,40,3,30,10,7,11,3,0,3,0,0,0,0,0,46,2808,90,79,0,1
51012,86,102,9,63,2,9,24,4,1,4,0,0,0,0,0,74,2596,185,161,0,0
70596,68,347,44,534,17,0,26,3,5,12,0,0,0,0,0,35,2791,942,916,0,0
85431,54,376,53,462,168,53,53,2,7,7,0,0,0,0,0,68,2545,1112,1059,0,0
42664,44,21,0,3,0,0,0,1,0,3,0,0,0,0,0,53,2262,24,24,0,0
42586,7,194,2,56,0,0,0,4,1,6,0,0,0,0,0,65,2767,252,252,0,1
29760,87,64,4,68,7,5,17,3,1,4,0,0,0,0,0,35,2828,148,131,0,0
28973,59,206,0,46,3,2,12,5,1,5,0,0,0,0,0,43,2783,257,245,0,0
39435,16,71,0,18,0,0,13,3,1,2,0,0,0,0,0,47,2486,89,76,0,0
65370,1,71,22,112,138,89,29,2,3,13,0,0,0,0,0,36,2491,432,403,0,0
20194,64,0,4,7,11,10,15,2,0,3,0,0,0,0,0,41,2718,32,17,0,0
